raw,pctl
152.97,1.518257
152.96,1.523583
152.95,1.524597
152.92,1.525105
152.91,1.525358
152.8,1.525612
152.79,1.529417
152.78,1.53525
152.77,1.537026
152.76,1.540069
152.75,1.540576
152.74,1.541337
152.71,1.541591
152.7,1.542098
152.6,1.542606
152.59,1.548946
152.58,1.558077
152.57,1.56036
152.56,1.566701
152.55,1.566954
152.5,1.567462
152.44,1.567715
152.41,1.567969
152.4,1.568223
152.39,1.57431
152.38,1.579129
152.37,1.58268
152.35,1.585723
152.33,1.586231
152.32,1.586484
152.3,1.586738
152.2,1.586992
152.19,1.59384
152.18,1.59942
152.17,1.602463
152.16,1.607282
152.15,1.607536
152.14,1.60779
152.12,1.608043
152,1.608297
151.99,1.613877
151.98,1.617935
151.97,1.619457
151.96,1.623515
151.95,1.623769
151.8,1.62453
151.79,1.633914
151.78,1.63924
151.77,1.640255
151.76,1.64482
151.75,1.645835
151.72,1.646088
151.65,1.646342
151.6,1.646596
151.59,1.652937
151.58,1.659024
151.57,1.66156
151.55,1.665111
151.54,1.665365
151.52,1.665872
151.4,1.666126
151.39,1.673988
151.38,1.683119
151.37,1.685655
151.36,1.688953
151.35,1.68946
151.34,1.689967
151.32,1.690474
151.24,1.690982
151.2,1.691235
151.19,1.696815
151.18,1.702395
151.17,1.704932
151.16,1.70899
151.15,1.710258
151.14,1.710765
151.12,1.711019
151,1.711273
150.99,1.719389
150.98,1.723447
150.97,1.726744
150.96,1.730549
150.95,1.73131
150.94,1.732071
150.87,1.732324
150.8,1.732578
150.79,1.737904
150.78,1.744245
150.77,1.746274
150.76,1.75084
150.75,1.751093
150.73,1.751347
150.6,1.751854
150.59,1.759463
150.58,1.766565
150.57,1.768087
150.56,1.771638
150.55,1.772652
150.52,1.773413
150.5,1.773667
150.4,1.77392
150.39,1.780261
150.38,1.786348
150.37,1.788631
150.36,1.791928
150.35,1.792436
150.34,1.792689
150.3,1.793197
150.2,1.79345
150.19,1.799791
150.18,1.808668
150.17,1.811205
150.16,1.817292
150.15,1.818053
150.12,1.81856
150,1.818814
149.99,1.826676
149.98,1.832764
149.97,1.839358
149.96,1.840373
149.95,1.840626
149.93,1.841133
149.9,1.841387
149.8,1.841641
149.79,1.847474
149.78,1.855337
149.77,1.860663
149.76,1.861931
149.75,1.8632
149.73,1.863961
149.7,1.864214
149.6,1.864468
149.59,1.873345
149.58,1.878671
149.57,1.88349
149.56,1.884759
149.55,1.885773
149.54,1.886788
149.4,1.887041
149.39,1.893129
149.38,1.898708
149.37,1.904542
149.36,1.905303
149.35,1.905557
149.25,1.906064
149.2,1.906318
149.19,1.917477
149.18,1.923057
149.17,1.929145
149.16,1.931174
149.15,1.931427
149.14,1.931681
149,1.931935
148.99,1.939797
148.98,1.945124
148.97,1.950196
148.96,1.950957
148.8,1.951211
148.79,1.958566
148.78,1.964907
148.77,1.970233
148.76,1.971248
148.75,1.972516
148.74,1.973277
148.73,1.973531
148.69,1.973784
148.68,1.974038
148.6,1.974292
148.59,1.983169
148.58,1.988495
148.57,1.994582
148.56,1.995851
148.55,1.996865
148.54,1.997372
148.53,1.997626
148.4,1.99788
148.39,2.004981
148.38,2.012083
148.37,2.017156
148.36,2.01817
148.35,2.018424
148.33,2.019439
148.31,2.019692
148.2,2.019946
148.19,2.028823
148.18,2.03491
148.17,2.042012
148.16,2.044295
148.15,2.045056
148.14,2.04607
148.13,2.046324
148,2.046577
147.99,2.054694
147.98,2.058752
147.97,2.066868
147.96,2.068136
147.95,2.069151
147.94,2.069658
147.92,2.070165
147.8,2.070419
147.79,2.079296
147.78,2.086905
147.77,2.091217
147.76,2.092993
147.75,2.093753
147.71,2.094261
147.7,2.094514
147.67,2.094768
147.65,2.095022
147.6,2.095275
147.59,2.10745
147.58,2.115059
147.57,2.122161
147.56,2.124443
147.55,2.125204
147.53,2.125965
147.4,2.126219
147.39,2.137125
147.38,2.143973
147.37,2.151075
147.36,2.151582
147.35,2.152343
147.33,2.15285
147.2,2.153358
147.19,2.162742
147.18,2.169083
147.17,2.175931
147.16,2.177453
147.15,2.177707
147.13,2.178467
147.08,2.178721
147.06,2.178975
147,2.179228
146.99,2.18912
146.98,2.196222
146.97,2.201548
146.96,2.204085
146.95,2.204845
146.8,2.205099
146.79,2.213723
146.78,2.222093
146.77,2.228433
146.76,2.229448
146.75,2.229955
146.73,2.231984
146.72,2.232238
146.6,2.232492
146.59,2.240354
146.58,2.248978
146.57,2.255065
146.56,2.257094
146.55,2.257855
146.5,2.259377
146.46,2.259884
146.42,2.260138
146.41,2.260391
146.4,2.260645
146.39,2.272059
146.38,2.277131
146.37,2.285248
146.36,2.286516
146.35,2.287023
146.33,2.28753
146.32,2.287784
146.31,2.288038
146.21,2.288291
146.2,2.288545
146.19,2.298183
146.18,2.306553
146.17,2.313401
146.16,2.31543
146.15,2.315684
146.13,2.316698
146,2.317206
145.99,2.325068
145.98,2.331155
145.97,2.335214
145.96,2.335467
145.95,2.335975
145.93,2.336735
145.8,2.336989
145.79,2.345866
145.78,2.351446
145.77,2.358802
145.76,2.360577
145.75,2.361338
145.74,2.362099
145.7,2.362606
145.6,2.36286
145.59,2.371483
145.58,2.381882
145.57,2.388223
145.55,2.389999
145.54,2.39076
145.51,2.391267
145.49,2.39152
145.45,2.391774
145.4,2.392028
145.39,2.404709
145.38,2.414094
145.37,2.420435
145.36,2.421703
145.35,2.422464
145.33,2.422971
145.3,2.423986
145.2,2.424239
145.19,2.436667
145.18,2.442755
145.17,2.450617
145.16,2.452646
145.15,2.453407
145.08,2.455183
145,2.455436
144.99,2.465075
144.98,2.474205
144.97,2.480039
144.96,2.481053
144.95,2.481307
144.94,2.481814
144.93,2.482068
144.9,2.482575
144.8,2.482829
144.79,2.493228
144.78,2.502105
144.77,2.508953
144.76,2.510729
144.75,2.511236
144.74,2.511997
144.73,2.512251
144.72,2.512758
144.7,2.513011
144.6,2.513265
144.59,2.521635
144.58,2.529498
144.57,2.535331
144.56,2.536853
144.55,2.538121
144.54,2.538882
144.53,2.539136
144.4,2.539643
144.39,2.550803
144.38,2.560948
144.37,2.568557
144.36,2.571601
144.35,2.572108
144.33,2.574391
144.32,2.574645
144.3,2.574898
144.2,2.575152
144.19,2.584536
144.18,2.593667
144.17,2.601784
144.16,2.603052
144.15,2.603813
144.13,2.604574
144.12,2.605081
144.09,2.605334
144.07,2.605588
144.01,2.605842
144,2.606095
143.99,2.615987
143.98,2.622074
143.97,2.627401
143.96,2.628922
143.95,2.629937
143.94,2.630952
143.93,2.631459
143.91,2.63222
143.9,2.632473
143.89,2.632727
143.8,2.632981
143.79,2.641858
143.78,2.650735
143.77,2.659866
143.76,2.661641
143.75,2.662149
143.74,2.663163
143.73,2.663924
143.6,2.664178
143.59,2.673562
143.58,2.682947
143.57,2.689541
143.56,2.691317
143.55,2.69157
143.53,2.692838
143.5,2.693092
143.48,2.693853
143.44,2.694107
143.41,2.69436
143.4,2.694614
143.39,2.706535
143.38,2.713636
143.37,2.723021
143.36,2.725811
143.35,2.728094
143.34,2.728854
143.3,2.729108
143.29,2.729362
143.2,2.729615
143.19,2.738493
143.18,2.746102
143.17,2.753711
143.16,2.754472
143.15,2.755232
143.13,2.756501
143.12,2.756754
143.08,2.757008
143,2.757515
142.99,2.768929
142.98,2.777806
142.97,2.784908
142.96,2.78643
142.95,2.787444
142.94,2.787698
142.93,2.787951
142.81,2.788205
142.8,2.788459
142.79,2.798858
142.78,2.807228
142.77,2.814329
142.76,2.815598
142.75,2.816105
142.74,2.817119
142.68,2.817373
142.6,2.817627
142.59,2.828026
142.58,2.837664
142.57,2.848316
142.56,2.849838
142.55,2.850853
142.53,2.851867
142.49,2.852375
142.44,2.852628
142.4,2.852882
142.39,2.86531
142.38,2.874441
142.37,2.884079
142.36,2.886108
142.35,2.886869
142.34,2.887883
142.33,2.888137
142.2,2.888898
142.19,2.902594
142.18,2.910964
142.17,2.918066
142.16,2.920095
142.15,2.920856
142.14,2.921363
142.13,2.921617
142.12,2.922124
142,2.922378
141.99,2.934298
141.98,2.941654
141.97,2.952307
141.96,2.953828
141.95,2.954589
141.91,2.956618
141.86,2.957126
141.84,2.957379
141.8,2.957633
141.79,2.970061
141.78,2.978431
141.77,2.986547
141.76,2.989084
141.75,2.989591
141.73,2.990605
141.6,2.990859
141.59,2.999736
141.58,3.01115
141.57,3.021802
141.56,3.023578
141.55,3.024339
141.54,3.025607
141.53,3.025861
141.4,3.026114
141.39,3.041586
141.38,3.052999
141.37,3.061369
141.36,3.062891
141.35,3.063652
141.2,3.064667
141.19,3.076587
141.18,3.087747
141.17,3.097132
141.16,3.099922
141.15,3.100683
141.13,3.101951
141.12,3.102458
141.11,3.102712
141,3.102965
140.99,3.117676
140.98,3.127568
140.97,3.137206
140.96,3.137967
140.95,3.138982
140.93,3.141518
140.91,3.141772
140.84,3.142025
140.8,3.142279
140.79,3.154453
140.78,3.163584
140.77,3.173476
140.76,3.174237
140.75,3.174744
140.73,3.176266
140.6,3.17652
140.59,3.186919
140.58,3.198078
140.57,3.206702
140.56,3.208224
140.55,3.208985
140.54,3.211267
140.53,3.211521
140.49,3.212028
140.42,3.212282
140.4,3.212536
140.39,3.227246
140.38,3.237392
140.37,3.246523
140.36,3.248552
140.35,3.249313
140.33,3.250327
140.24,3.250834
140.2,3.251088
140.19,3.263516
140.18,3.273408
140.17,3.282032
140.16,3.284061
140.15,3.284314
140.13,3.284821
140.11,3.285329
140,3.285582
139.99,3.296489
139.98,3.308156
139.97,3.317287
139.96,3.319569
139.95,3.320077
139.94,3.321599
139.84,3.321852
139.8,3.322106
139.79,3.337324
139.78,3.349245
139.77,3.35939
139.76,3.360912
139.75,3.36218
139.73,3.363195
139.6,3.363448
139.59,3.375623
139.58,3.383993
139.57,3.393377
139.56,3.395913
139.55,3.396928
139.54,3.398957
139.51,3.399464
139.41,3.399718
139.4,3.399972
139.39,3.414682
139.38,3.425335
139.37,3.43548
139.36,3.437763
139.35,3.438524
139.33,3.440807
139.28,3.44106
139.26,3.441314
139.2,3.441568
139.19,3.454249
139.18,3.46338
139.17,3.475808
139.16,3.479866
139.15,3.481388
139.14,3.48291
139.13,3.483164
139.12,3.483671
139.11,3.483925
139,3.484178
138.99,3.496606
138.98,3.510556
138.97,3.52197
138.96,3.522984
138.95,3.524506
138.94,3.525774
138.8,3.526028
138.79,3.538456
138.78,3.548348
138.77,3.556718
138.76,3.559508
138.75,3.561283
138.74,3.562805
138.73,3.563059
138.6,3.563566
138.59,3.576501
138.58,3.587915
138.57,3.597553
138.56,3.599328
138.55,3.600089
138.54,3.601357
138.53,3.601611
138.51,3.601865
138.4,3.602118
138.39,3.619873
138.38,3.629765
138.37,3.638642
138.36,3.640417
138.35,3.641432
138.34,3.643207
138.33,3.643461
138.31,3.643968
138.2,3.644222
138.19,3.65944
138.18,3.667049
138.17,3.674151
138.16,3.675926
138.15,3.676433
138.11,3.677955
138,3.678209
137.99,3.691905
137.98,3.702558
137.97,3.716761
137.96,3.719044
137.95,3.720312
137.94,3.723102
137.92,3.723356
137.86,3.723609
137.8,3.723863
137.79,3.734008
137.78,3.747451
137.77,3.760386
137.76,3.762923
137.75,3.763176
137.73,3.765713
137.6,3.76622
137.59,3.784989
137.58,3.793612
137.57,3.801729
137.56,3.804011
137.55,3.804519
137.54,3.807562
137.53,3.807816
137.46,3.808323
137.4,3.808577
137.39,3.825824
137.38,3.837745
137.37,3.84789
137.36,3.85068
137.35,3.851188
137.34,3.852202
137.31,3.852963
137.26,3.853217
137.2,3.85347
137.19,3.869703
137.18,3.878326
137.17,3.889994
137.16,3.892276
137.15,3.893037
137.14,3.894305
137.13,3.894559
137.09,3.895066
137.07,3.89532
137,3.895574
136.99,3.909777
136.98,3.921698
136.97,3.934633
136.96,3.936409
136.95,3.936916
136.93,3.938945
136.86,3.939452
136.8,3.939706
136.79,3.95467
136.78,3.965577
136.77,3.977244
136.76,3.978512
136.75,3.980288
136.71,3.981302
136.6,3.981556
136.59,4.001086
136.58,4.015543
136.57,4.025942
136.56,4.029239
136.55,4.03
136.54,4.030507
136.53,4.031014
136.4,4.031268
136.39,4.043189
136.38,4.054349
136.37,4.06627
136.36,4.06906
136.35,4.070328
136.32,4.072357
136.31,4.072611
136.2,4.072864
136.19,4.091126
136.18,4.098481
136.17,4.108627
136.16,4.110909
136.15,4.111163
136.13,4.112685
136.12,4.112938
136.04,4.113192
136,4.113446
135.99,4.129678
135.98,4.138302
135.97,4.149715
135.96,4.152759
135.95,4.154027
135.93,4.155803
135.91,4.156564
135.8,4.156817
135.79,4.17026
135.78,4.180912
135.77,4.195116
135.76,4.196638
135.75,4.197652
135.73,4.199174
135.71,4.199681
135.7,4.199935
135.67,4.200189
135.66,4.200442
135.6,4.200696
135.59,4.221494
135.58,4.234176
135.57,4.245589
135.56,4.247618
135.55,4.248379
135.54,4.250155
135.53,4.250408
135.51,4.250662
135.4,4.250916
135.39,4.270953
135.38,4.283127
135.37,4.294287
135.36,4.297584
135.35,4.298599
135.34,4.29936
135.33,4.299613
135.32,4.299867
135.24,4.300121
135.2,4.300374
135.19,4.314832
135.18,4.331318
135.17,4.343746
135.16,4.346536
135.15,4.347297
135.14,4.348058
135.12,4.348311
135.11,4.348565
135.09,4.348819
135.04,4.349072
135,4.349326
134.99,4.367334
134.98,4.377733
134.97,4.390668
134.96,4.393966
134.95,4.395741
134.92,4.395995
134.8,4.396248
134.79,4.415778
134.78,4.428967
134.77,4.442156
134.76,4.444692
134.75,4.446975
134.74,4.447229
134.73,4.44799
134.71,4.448497
134.6,4.449004
134.59,4.464222
134.58,4.478426
134.57,4.491615
134.56,4.494405
134.53,4.495927
134.51,4.496688
134.4,4.496941
134.39,4.512413
134.38,4.531689
134.37,4.543864
134.36,4.546654
134.35,4.547668
134.34,4.548429
134.32,4.548936
134.31,4.549444
134.29,4.549697
134.2,4.549951
134.19,4.569734
134.18,4.586221
134.17,4.60017
134.16,4.6022
134.15,4.603721
134.14,4.604229
134.13,4.604482
134.12,4.604736
134.11,4.604989
134.08,4.605243
134,4.605497
133.99,4.623251
133.98,4.635679
133.97,4.648615
133.96,4.651658
133.93,4.654702
133.91,4.655209
133.89,4.655463
133.87,4.655716
133.8,4.65597
133.79,4.674485
133.78,4.685645
133.77,4.703146
133.76,4.70619
133.75,4.707965
133.73,4.708726
133.72,4.709487
133.71,4.709741
133.69,4.709994
133.67,4.710248
133.6,4.710501
133.59,4.729778
133.58,4.744235
133.57,4.756917
133.56,4.759199
133.53,4.760721
133.49,4.761989
133.44,4.762497
133.4,4.76275
133.39,4.78228
133.38,4.794962
133.37,4.811448
133.36,4.815253
133.34,4.817535
133.33,4.817789
133.32,4.818043
133.31,4.818296
133.29,4.81855
133.27,4.818803
133.2,4.819057
133.19,4.836812
133.18,4.849747
133.17,4.866994
133.16,4.86953
133.15,4.87232
133.14,4.872574
133.13,4.872828
133.12,4.873589
133,4.873842
132.99,4.892357
132.98,4.90301
132.97,4.920004
132.96,4.922286
132.95,4.926091
132.93,4.926598
132.92,4.927105
132.9,4.927359
132.89,4.927613
132.8,4.927866
132.79,4.943592
132.78,4.955766
132.77,4.967433
132.76,4.969716
132.75,4.973774
132.74,4.974028
132.73,4.974535
132.69,4.974789
132.63,4.975042
132.6,4.975296
132.59,4.994826
132.58,5.010805
132.57,5.024247
132.56,5.027798
132.55,5.030081
132.54,5.030335
132.52,5.031096
132.51,5.031349
132.49,5.031603
132.4,5.031857
132.39,5.054684
132.38,5.06838
132.37,5.083598
132.36,5.085627
132.35,5.087656
132.33,5.08791
132.31,5.088417
132.2,5.088671
132.19,5.105918
132.18,5.120629
132.17,5.135086
132.16,5.136861
132.15,5.140919
132.14,5.141427
132,5.14168
131.99,5.161717
131.98,5.175667
131.97,5.187588
131.96,5.190124
131.95,5.192154
131.93,5.192407
131.91,5.192914
131.84,5.193168
131.8,5.193422
131.79,5.213966
131.78,5.232481
131.77,5.246939
131.76,5.249982
131.75,5.252519
131.73,5.253026
131.7,5.254294
131.69,5.254548
131.6,5.254801
131.59,5.277882
131.58,5.294368
131.57,5.306289
131.56,5.309333
131.54,5.313391
131.53,5.313645
131.51,5.314152
131.49,5.314405
131.47,5.315166
131.4,5.31542
131.39,5.338754
131.38,5.35448
131.37,5.36919
131.36,5.370712
131.35,5.373756
131.34,5.374263
131.33,5.374517
131.27,5.37477
131.2,5.375024
131.19,5.396076
131.18,5.412308
131.17,5.427526
131.16,5.430063
131.15,5.432599
131.13,5.433106
131.1,5.433867
131,5.434121
130.99,5.456948
130.98,5.473181
130.97,5.486116
130.96,5.491189
130.95,5.494232
130.94,5.494993
130.93,5.495501
130.8,5.496261
130.79,5.516045
130.78,5.530756
130.77,5.546227
130.76,5.547242
130.75,5.548764
130.73,5.549017
130.6,5.550539
130.59,5.571845
130.58,5.588838
130.57,5.606846
130.56,5.612172
130.55,5.615216
130.53,5.615723
130.51,5.615977
130.43,5.616231
130.4,5.616484
130.39,5.63576
130.38,5.650471
130.37,5.668733
130.36,5.67203
130.35,5.673552
130.33,5.674059
130.31,5.675327
130.29,5.675581
130.2,5.675835
130.19,5.699169
130.18,5.717684
130.17,5.734424
130.16,5.737214
130.15,5.738229
130.13,5.738736
130.11,5.739751
130.1,5.740004
130.09,5.740258
130.07,5.740512
130,5.740765
129.99,5.763085
129.98,5.781093
129.97,5.797326
129.96,5.80113
129.95,5.803667
129.94,5.804427
129.93,5.805188
129.92,5.805696
129.91,5.805949
129.89,5.806457
129.8,5.80671
129.79,5.829284
129.78,5.847799
129.77,5.866822
129.76,5.870626
129.75,5.873162
129.74,5.873416
129.72,5.873923
129.71,5.874431
129.69,5.874684
129.66,5.874938
129.6,5.875191
129.59,5.903852
129.58,5.922114
129.57,5.938854
129.56,5.942912
129.55,5.94418
129.54,5.944434
129.51,5.945195
129.41,5.945448
129.4,5.945702
129.39,5.967261
129.38,5.982986
129.37,5.997697
129.36,5.99998
129.35,6.002516
129.34,6.003531
129.31,6.004799
129.3,6.005052
129.29,6.005306
129.26,6.00556
129.2,6.005813
129.19,6.028133
129.18,6.049185
129.17,6.07049
129.16,6.075309
129.15,6.077592
129.14,6.077846
129.12,6.078353
129,6.07886
128.99,6.102194
128.98,6.118934
128.97,6.138971
128.96,6.142015
128.94,6.144805
128.93,6.146327
128.92,6.14658
128.91,6.146834
128.87,6.147341
128.8,6.147595
128.79,6.171944
128.78,6.186655
128.77,6.203648
128.76,6.206692
128.75,6.208214
128.74,6.209228
128.72,6.210496
128.69,6.211257
128.6,6.211511
128.59,6.23307
128.58,6.250571
128.57,6.269593
128.56,6.273905
128.55,6.277202
128.54,6.277456
128.53,6.27847
128.51,6.278724
128.49,6.278978
128.45,6.279231
128.43,6.279485
128.4,6.279739
128.39,6.304088
128.38,6.3259
128.37,6.34264
128.36,6.34543
128.35,6.346952
128.34,6.347713
128.33,6.348474
128.32,6.348981
128.31,6.349235
128.2,6.349742
128.19,6.373076
128.18,6.393874
128.17,6.41036
128.16,6.41315
128.14,6.41594
128,6.416194
127.99,6.439782
127.98,6.463624
127.97,6.482646
127.96,6.486704
127.95,6.488987
127.94,6.489241
127.93,6.489748
127.89,6.490255
127.87,6.490509
127.86,6.490763
127.8,6.491016
127.79,6.514351
127.78,6.532359
127.77,6.550113
127.76,6.552649
127.75,6.555947
127.74,6.556961
127.72,6.557722
127.71,6.557976
127.69,6.558483
127.63,6.558737
127.61,6.55899
127.6,6.559244
127.59,6.585368
127.58,6.606674
127.57,6.625696
127.56,6.628993
127.55,6.631276
127.54,6.63153
127.51,6.631783
127.49,6.632037
127.4,6.632291
127.39,6.654357
127.38,6.672365
127.37,6.690627
127.36,6.694685
127.35,6.697221
127.34,6.697982
127.33,6.699504
127.32,6.699758
127.2,6.700265
127.19,6.725121
127.18,6.748455
127.17,6.770014
127.16,6.773058
127.15,6.776102
127.14,6.777116
127.13,6.777877
127.12,6.778384
127.1,6.778892
127.07,6.779399
127.03,6.779652
127,6.779906
126.99,6.805523
126.98,6.828097
126.97,6.849148
126.96,6.852699
126.95,6.855996
126.94,6.85625
126.92,6.856757
126.89,6.857518
126.87,6.857772
126.8,6.858026
126.79,6.886686
126.78,6.910781
126.77,6.92879
126.76,6.93234
126.74,6.93513
126.72,6.936145
126.6,6.936399
126.59,6.96582
126.58,6.983575
126.57,7.001836
126.56,7.00488
126.54,7.006655
126.52,7.008177
126.51,7.008684
126.49,7.008938
126.47,7.009192
126.4,7.009445
126.39,7.036331
126.38,7.055607
126.37,7.079956
126.36,7.082746
126.34,7.085789
126.23,7.08655
126.2,7.086804
126.19,7.112928
126.18,7.134487
126.17,7.152495
126.16,7.155539
126.15,7.158836
126.14,7.15909
126.09,7.159343
126.05,7.159597
126.04,7.159851
126.01,7.160104
126,7.160358
125.99,7.185975
125.98,7.209056
125.97,7.23239
125.96,7.234926
125.95,7.239492
125.94,7.239746
125.9,7.239999
125.88,7.240253
125.87,7.240506
125.8,7.24076
125.79,7.265109
125.78,7.288443
125.77,7.310002
125.76,7.313553
125.74,7.316597
125.73,7.317104
125.71,7.317358
125.64,7.317611
125.6,7.317865
125.59,7.346018
125.58,7.366563
125.57,7.387361
125.56,7.391419
125.54,7.393955
125.52,7.395224
125.51,7.395731
125.4,7.395984
125.39,7.422616
125.38,7.444936
125.37,7.466749
125.36,7.470299
125.35,7.473597
125.34,7.47385
125.33,7.475118
125.32,7.475372
125.3,7.475626
125.21,7.476387
125.2,7.476894
125.19,7.50454
125.18,7.526353
125.17,7.541317
125.16,7.543853
125.14,7.547151
125.13,7.548165
125.12,7.548419
125.11,7.54918
125.1,7.549433
125.03,7.549687
125,7.549941
124.99,7.581391
124.98,7.602443
124.97,7.620958
124.96,7.624509
124.94,7.627299
124.92,7.627553
124.88,7.627806
124.87,7.628314
124.86,7.628567
124.8,7.628821
124.79,7.65596
124.78,7.679041
124.77,7.700092
124.76,7.70415
124.74,7.70694
124.73,7.708209
124.72,7.708716
124.7,7.709223
124.6,7.709477
124.59,7.74042
124.58,7.760965
124.57,7.782524
124.56,7.787596
124.55,7.791401
124.54,7.791908
124.52,7.793176
124.5,7.79343
124.46,7.793937
124.4,7.794191
124.39,7.818793
124.38,7.842381
124.37,7.862926
124.36,7.867491
124.35,7.869267
124.34,7.869774
124.33,7.870027
124.2,7.870535
124.19,7.902239
124.18,7.924559
124.17,7.947132
124.16,7.948908
124.15,7.95322
124.14,7.953473
124.13,7.954234
124.12,7.954488
124.09,7.954741
124,7.954995
123.99,7.986446
123.98,8.007751
123.97,8.029817
123.96,8.034129
123.94,8.037934
123.93,8.038948
123.91,8.039202
123.87,8.039709
123.8,8.039963
123.79,8.069384
123.78,8.088914
123.77,8.111995
123.76,8.11656
123.75,8.120872
123.73,8.121126
123.72,8.121379
123.71,8.121633
123.6,8.12214
123.59,8.150547
123.58,8.171345
123.57,8.196202
123.56,8.198738
123.54,8.202035
123.53,8.202289
123.51,8.202542
123.41,8.202796
123.4,8.20305
123.39,8.23095
123.38,8.247943
123.37,8.271785
123.36,8.275589
123.35,8.278126
123.34,8.278886
123.32,8.279647
123.23,8.280155
123.2,8.280408
123.19,8.308308
123.18,8.329106
123.17,8.346353
123.16,8.349143
123.15,8.35244
123.14,8.352948
123.12,8.353962
123.1,8.35447
123.09,8.354977
123,8.35523
122.99,8.382877
122.98,8.40545
122.97,8.42498
122.96,8.430306
122.95,8.433096
122.94,8.43335
122.91,8.434111
122.9,8.434364
122.89,8.434618
122.88,8.434872
122.8,8.435125
122.79,8.463532
122.78,8.48357
122.77,8.505128
122.76,8.507158
122.75,8.510201
122.74,8.510455
122.73,8.510962
122.6,8.511469
122.59,8.543935
122.58,8.570566
122.57,8.591872
122.56,8.593901
122.54,8.597959
122.53,8.599227
122.49,8.599734
122.48,8.599988
122.4,8.600241
122.39,8.631185
122.38,8.656802
122.37,8.678868
122.36,8.681405
122.34,8.685716
122.32,8.686731
122.31,8.687238
122.3,8.687492
122.27,8.687999
122.2,8.688253
122.19,8.721479
122.18,8.74735
122.17,8.768908
122.16,8.773728
122.14,8.777278
122.13,8.778039
122.12,8.778293
122.07,8.778547
122,8.7788
121.99,8.80949
121.98,8.833332
121.97,8.853876
121.96,8.857681
121.95,8.859963
121.94,8.860217
121.91,8.860724
121.8,8.861231
121.79,8.893189
121.78,8.917285
121.77,8.940365
121.76,8.943155
121.74,8.945692
121.6,8.946706
121.59,8.974352
121.58,8.999716
121.57,9.026094
121.56,9.030152
121.55,9.036493
121.54,9.037254
121.53,9.038015
121.52,9.038268
121.49,9.039029
121.46,9.039283
121.44,9.039537
121.4,9.03979
121.39,9.079104
121.38,9.105989
121.37,9.124504
121.36,9.128816
121.35,9.132367
121.34,9.133635
121.3,9.13541
121.28,9.135664
121.2,9.136171
121.19,9.170919
121.18,9.193239
121.17,9.216827
121.16,9.221139
121.15,9.225451
121.14,9.226212
121.12,9.22748
121.1,9.227733
121.06,9.227987
121.04,9.228241
121.03,9.228494
121,9.228748
120.99,9.265271
120.98,9.292918
120.97,9.321325
120.96,9.324115
120.95,9.329695
120.94,9.330963
120.93,9.331977
120.92,9.332485
120.91,9.332992
120.9,9.333245
120.88,9.334006
120.86,9.33426
120.8,9.334514
120.79,9.370022
120.78,9.394118
120.77,9.416438
120.76,9.421257
120.74,9.4243
120.72,9.424554
120.71,9.424807
120.6,9.425061
120.59,9.456512
120.58,9.48289
120.57,9.510536
120.56,9.514848
120.55,9.519667
120.54,9.51992
120.53,9.520681
120.52,9.520935
120.41,9.521442
120.4,9.521696
120.39,9.554922
120.38,9.583329
120.37,9.608439
120.36,9.612243
120.35,9.616048
120.34,9.616555
120.32,9.617316
120.3,9.618077
120.27,9.618331
120.2,9.618584
120.19,9.650035
120.18,9.678442
120.17,9.701523
120.16,9.705835
120.15,9.708878
120.14,9.709639
120.12,9.710907
120.1,9.711668
120.09,9.712175
120.06,9.712429
120,9.712683
119.99,9.750474
119.98,9.774062
119.97,9.801455
119.96,9.804752
119.95,9.809571
119.94,9.809825
119.93,9.810586
119.92,9.811093
119.88,9.811854
119.8,9.812361
119.79,9.84787
119.78,9.872726
119.77,9.901387
119.76,9.906967
119.75,9.910264
119.74,9.911025
119.73,9.911786
119.72,9.912293
119.6,9.912547
119.59,9.946787
119.58,9.971897
119.57,10.00132
119.56,10.00335
119.55,10.00791
119.54,10.00817
119.53,10.0107
119.5,10.01121
119.4,10.01146
119.39,10.04469
119.38,10.07411
119.37,10.09998
119.36,10.1048
119.35,10.1081
119.34,10.10911
119.3,10.10987
119.2,10.11064
119.19,10.14259
119.18,10.1677
119.17,10.19459
119.16,10.19915
119.15,10.20372
119.14,10.20423
119.13,10.20651
119.12,10.20702
119.1,10.20727
119,10.20778
118.99,10.23897
118.98,10.26992
118.97,10.29351
118.96,10.29655
118.95,10.30188
118.94,10.30213
118.92,10.30365
118.9,10.30416
118.88,10.30441
118.8,10.30467
118.79,10.3417
118.78,10.3734
118.77,10.40054
118.76,10.40434
118.75,10.40866
118.74,10.40916
118.73,10.41043
118.72,10.41094
118.7,10.41119
118.68,10.41221
118.6,10.41246
118.59,10.45
118.58,10.47638
118.57,10.50047
118.56,10.50757
118.55,10.5096
118.54,10.50986
118.53,10.51036
118.52,10.51062
118.51,10.51112
118.48,10.51138
118.43,10.51163
118.4,10.51189
118.39,10.54486
118.38,10.57301
118.37,10.60218
118.36,10.60598
118.34,10.60979
118.32,10.6108
118.28,10.61106
118.2,10.61156
118.19,10.64682
118.18,10.67447
118.17,10.69983
118.16,10.70592
118.15,10.71124
118.14,10.71251
118.1,10.71327
118.08,10.71352
118.04,10.71378
118.03,10.71403
118,10.71429
117.99,10.75182
117.98,10.78048
117.97,10.80838
117.96,10.8127
117.95,10.81726
117.94,10.81751
117.92,10.81828
